AERONET Version 3; 
Cuiaba
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Brent_Holben; PI Email=Brent.N.Holben@nasa.gov
"Daily Averages,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html"
"AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)"
"NCU_Taiwan,26:03:2002,12:00:00,85,-999.,0.293421,0.381426,-999.,-999.,0.566458,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.832166,-999.,-999.,-999.,-999.,2.988367,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.414482,-999.,1.309744,-999.,-999.,1.309744,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,11,0,9,0,0,9,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,08:04:2002,12:00:00,98,-999.,0.239538,0.316231,-999.,-999.,0.487599,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.859174,-999.,-999.,-999.,-999.,2.120537,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.457232,-999.,1.326261,-999.,-999.,1.326261,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,8,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,13:04:2002,12:00:00,103,-999.,0.237595,0.298507,-999.,-999.,0.419639,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.667137,-999.,-999.,-999.,-999.,2.343540,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.174333,-999.,1.101187,-999.,-999.,1.101187,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,25,0,25,0,0,25,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,14:04:2002,12:00:00,104,-999.,0.418922,0.541551,-999.,-999.,0.783545,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.256636,-999.,-999.,-999.,-999.,3.620757,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.227432,-999.,1.106356,-999.,-999.,1.106356,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,11,0,11,0,0,11,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,15:04:2002,12:00:00,105,-999.,0.438693,0.565240,-999.,-999.,0.828136,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.361798,-999.,-999.,-999.,-999.,3.310390,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.293995,-999.,1.182077,-999.,-999.,1.182077,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20,0,0,20,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,22:04:2002,12:00:00,112,-999.,0.483570,0.614477,-999.,-999.,0.862509,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.306509,-999.,-999.,-999.,-999.,3.330702,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.118275,-999.,0.997190,-999.,-999.,0.997190,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,23:04:2002,12:00:00,113,-999.,0.165847,0.199748,-999.,-999.,0.275805,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.479948,-999.,-999.,-999.,-999.,3.367665,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.289549,-999.,1.294510,-999.,-999.,1.294510,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,29:04:2002,12:00:00,119,-999.,0.217211,0.276253,-999.,-999.,0.397370,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.646121,-999.,-999.,-999.,-999.,3.506433,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.261178,-999.,1.168272,-999.,-999.,1.168272,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,16,0,16,0,0,16,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,01:05:2002,12:00:00,121,-999.,0.330170,0.420076,-999.,-999.,0.582243,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.903489,-999.,-999.,-999.,-999.,3.385309,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.127598,-999.,1.037373,-999.,-999.,1.037373,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,02:05:2002,12:00:00,122,-999.,0.209302,0.272561,-999.,-999.,0.405622,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.694862,-999.,-999.,-999.,-999.,3.479244,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.361401,-999.,1.255561,-999.,-999.,1.255561,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,03:05:2002,12:00:00,123,-999.,0.237947,0.301727,-999.,-999.,0.428628,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.695835,-999.,-999.,-999.,-999.,3.902245,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.225934,-999.,1.140622,-999.,-999.,1.140622,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,10,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,04:05:2002,12:00:00,124,-999.,0.439076,0.555912,-999.,-999.,0.746367,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.061247,-999.,-999.,-999.,-999.,3.849210,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.945111,-999.,0.834072,-999.,-999.,0.834072,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,05:05:2002,12:00:00,125,-999.,0.385664,0.481486,-999.,-999.,0.643405,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.915486,-999.,-999.,-999.,-999.,3.857275,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.909107,-999.,0.828546,-999.,-999.,0.828546,0,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,18,0,18,0,0,18,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,06:05:2002,12:00:00,126,-999.,0.582849,0.726099,-999.,-999.,1.004871,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.449807,-999.,-999.,-999.,-999.,3.873212,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.999200,-999.,0.857205,-999.,-999.,0.857205,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,10,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,07:05:2002,12:00:00,127,-999.,0.188085,0.230049,-999.,-999.,0.321635,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.512139,-999.,-999.,-999.,-999.,3.683770,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.162587,-999.,1.083500,-999.,-999.,1.083500,0,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,0,13,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,12:05:2002,12:00:00,132,-999.,0.173643,0.213817,-999.,-999.,0.300235,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.490254,-999.,-999.,-999.,-999.,4.499269,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.210324,-999.,1.143700,-999.,-999.,1.143700,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,13:05:2002,12:00:00,133,-999.,0.422019,0.502156,-999.,-999.,0.699892,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.071262,-999.,-999.,-999.,-999.,4.717758,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.099659,-999.,0.992814,-999.,-999.,0.992814,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,27:05:2002,12:00:00,147,-999.,0.283890,0.379056,-999.,-999.,0.586112,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.090255,-999.,-999.,-999.,-999.,2.686290,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.540818,-999.,1.448984,-999.,-999.,1.448984,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,28:05:2002,12:00:00,148,-999.,0.381470,0.508333,-999.,-999.,0.767227,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.302445,-999.,-999.,-999.,-999.,3.470914,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.389224,-999.,1.261219,-999.,-999.,1.261219,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,16,0,16,0,0,16,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,29:05:2002,12:00:00,149,-999.,0.411154,0.549886,-999.,-999.,0.831367,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.420864,-999.,-999.,-999.,-999.,4.409608,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.379537,-999.,1.251766,-999.,-999.,1.251766,0,17,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,17,0,17,0,0,17,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,30:05:2002,12:00:00,150,-999.,0.113484,0.138756,-999.,-999.,0.186930,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.297956,-999.,-999.,-999.,-999.,5.044091,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.117869,-999.,1.086378,-999.,-999.,1.086378,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,03:06:2002,12:00:00,154,-999.,0.105899,0.129808,-999.,-999.,0.186727,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.322450,-999.,-999.,-999.,-999.,4.728495,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.319482,-999.,1.262383,-999.,-999.,1.262383,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,05:06:2002,12:00:00,156,-999.,0.371777,0.480910,-999.,-999.,0.647659,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.976314,-999.,-999.,-999.,-999.,4.713192,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.035990,-999.,0.960950,-999.,-999.,0.960950,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,06:06:2002,12:00:00,157,-999.,0.298443,0.382090,-999.,-999.,0.542230,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.802208,-999.,-999.,-999.,-999.,4.568971,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.070281,-999.,0.913540,-999.,-999.,0.913540,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,07:06:2002,12:00:00,158,-999.,0.117078,0.142633,-999.,-999.,0.194207,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.310440,-999.,-999.,-999.,-999.,4.585625,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.230475,-999.,1.246286,-999.,-999.,1.246286,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,08:06:2002,12:00:00,159,-999.,0.064847,0.081410,-999.,-999.,0.115824,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.203295,-999.,-999.,-999.,-999.,4.755583,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.345397,-999.,1.321800,-999.,-999.,1.321800,0,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,15,0,15,0,0,15,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,09:06:2002,12:00:00,160,-999.,0.139996,0.173280,-999.,-999.,0.250235,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.414407,-999.,-999.,-999.,-999.,4.663116,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.246240,-999.,1.147548,-999.,-999.,1.147548,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,10:06:2002,12:00:00,161,-999.,0.089582,0.114207,-999.,-999.,0.164968,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.285626,-999.,-999.,-999.,-999.,3.929722,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.338819,-999.,1.289814,-999.,-999.,1.289814,0,21,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,21,0,21,0,0,21,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,11:06:2002,12:00:00,162,-999.,0.102550,0.111429,-999.,-999.,0.134865,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.208349,-999.,-999.,-999.,-999.,5.249629,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.976204,-999.,1.051323,-999.,-999.,1.051323,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,21:06:2002,12:00:00,172,-999.,0.112818,0.146917,-999.,-999.,0.225248,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.422500,-999.,-999.,-999.,-999.,4.459580,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.496736,-999.,1.440270,-999.,-999.,1.440270,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,24:06:2002,12:00:00,175,-999.,0.138803,0.147461,-999.,-999.,0.169348,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.242159,-999.,-999.,-999.,-999.,4.396169,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.838199,-999.,0.918194,-999.,-999.,0.918194,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,25:06:2002,12:00:00,176,-999.,0.060069,0.070600,-999.,-999.,0.093541,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.156962,-999.,-999.,-999.,-999.,4.103203,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.151458,-999.,1.179345,-999.,-999.,1.179345,0,12,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,0,13,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,27:06:2002,12:00:00,178,-999.,0.305506,0.401359,-999.,-999.,0.585483,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.991819,-999.,-999.,-999.,-999.,5.281890,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.365534,-999.,1.276393,-999.,-999.,1.276393,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,30:06:2002,12:00:00,181,-999.,0.203899,0.247395,-999.,-999.,0.357542,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.642336,-999.,-999.,-999.,-999.,4.391543,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.409903,-999.,1.380337,-999.,-999.,1.380337,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,05:07:2002,12:00:00,186,-999.,0.115861,0.145977,-999.,-999.,0.209764,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.366290,-999.,-999.,-999.,-999.,5.133626,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.347502,-999.,1.302396,-999.,-999.,1.302396,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,11,0,11,0,0,11,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,06:07:2002,12:00:00,187,-999.,0.310846,0.394127,-999.,-999.,0.579329,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.972640,-999.,-999.,-999.,-999.,5.602973,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.320210,-999.,1.210764,-999.,-999.,1.210764,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,12:07:2002,12:00:00,193,-999.,0.070249,0.090169,-999.,-999.,0.133478,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.234588,-999.,-999.,-999.,-999.,5.563097,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.381559,-999.,1.275556,-999.,-999.,1.275556,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,11,0,10,0,0,10,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,13:07:2002,12:00:00,194,-999.,0.591039,0.767610,-999.,-999.,1.053232,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.449117,-999.,-999.,-999.,-999.,5.519270,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.917173,-999.,0.748346,-999.,-999.,0.748346,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,14:07:2002,12:00:00,195,-999.,0.135857,0.175556,-999.,-999.,0.253990,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.400401,-999.,-999.,-999.,-999.,4.776236,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.198163,-999.,1.067637,-999.,-999.,1.067637,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,14,0,14,0,0,14,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,16:07:2002,12:00:00,197,-999.,0.081841,0.087073,-999.,-999.,0.105202,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.161021,-999.,-999.,-999.,-999.,5.100539,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.962999,-999.,1.023360,-999.,-999.,1.023360,0,22,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,22,0,22,0,0,22,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,22:07:2002,12:00:00,203,-999.,0.476512,0.631360,-999.,-999.,0.909060,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.384409,-999.,-999.,-999.,-999.,3.629271,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.142914,-999.,0.990979,-999.,-999.,0.990979,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,8,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,23:07:2002,12:00:00,204,-999.,0.317094,0.438374,-999.,-999.,0.627846,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.029826,-999.,-999.,-999.,-999.,4.081733,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.357960,-999.,1.241354,-999.,-999.,1.241354,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,24:07:2002,12:00:00,205,-999.,0.218365,0.300379,-999.,-999.,0.459082,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.784913,-999.,-999.,-999.,-999.,4.000864,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.548547,-999.,1.405015,-999.,-999.,1.405015,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,25:07:2002,12:00:00,206,-999.,0.088946,0.121123,-999.,-999.,0.190735,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.351261,-999.,-999.,-999.,-999.,3.517642,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.561562,-999.,1.437241,-999.,-999.,1.437241,0,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,0,13,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,26:07:2002,12:00:00,207,-999.,0.057722,0.071768,-999.,-999.,0.110536,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.210876,-999.,-999.,-999.,-999.,3.449803,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.572106,-999.,1.500674,-999.,-999.,1.500674,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20,0,0,20,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,27:07:2002,12:00:00,208,-999.,0.484945,0.644680,-999.,-999.,0.951770,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.662377,-999.,-999.,-999.,-999.,4.905562,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.428828,-999.,1.331584,-999.,-999.,1.331584,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
